customer_ID,shopping_pt,state,homeowner,car_age,car_value,age_oldest,married_couple
10001168,7,MT,0,2,d,25,0
10001170,9,FL,1,8,g,75,0
10001171,4,FL,1,6,d,75,0
10001173,4,DC,1,18,d,59,0
10001174,8,FL,0,2,e,36,0
10001176,6,PA,1,7,g,25,0
10001177,8,FL,1,6,g,74,1
10001178,4,OK,1,17,d,68,0
10001180,4,KS,1,7,d,27,0
10001181,5,OK,1,13,e,65,0
10001183,7,FL,1,12,g,62,1
10001184,10,NV,1,3,f,58,1
10001186,8,MO,0,10,d,42,0
10001190,6,OH,1,1,e,24,0
10001191,6,NY,0,9,f,24,0
10001192,7,PA,0,7,g,46,0
10001193,3,FL,0,1,e,26,0
10001195,8,PA,0,15,d,56,0
10001197,5,NV,0,11,e,48,0
10001198,9,PA,0,16,e,18,0
10001199,7,FL,0,13,e,22,0
10001200,6,AR,1,14,f,70,0
10001201,7,NY,0,5,f,29,0
10001202,4,MD,0,6,f,71,0
10001203,8,MD,1,14,e,29,0
10001204,10,FL,1,4,f,53,0
10001205,10,KS,0,14,g,18,0
10001206,7,OH,1,8,e,59,0
10001207,8,OH,0,14,e,19,0
10001208,6,CT,1,4,d,64,1
10001209,6,FL,0,3,g,36,0
10001213,5,NV,1,1,f,75,0
10001215,6,IN,1,9,e,57,0
10001219,6,MD,1,4,d,34,0
10001221,6,NY,1,1,e,74,0
10001222,10,KY,0,5,d,40,1
10001225,8,IN,0,12,f,23,0
10001226,4,ID,1,7,g,75,0
10001228,5,NY,0,8,e,30,0
10001229,4,FL,1,1,d,69,1
10001232,7,ID,0,8,f,29,0
10001233,6,UT,1,7,g,31,1
10001235,11,AL,0,11,f,26,0
10001236,9,CO,1,2,f,45,0
10001237,10,NH,1,3,g,52,1
10001239,11,FL,1,15,f,41,0
10001241,8,OH,1,1,f,30,0
10001242,4,AL,1,12,e,36,0
10001243,6,NY,0,6,f,43,0
10001244,4,CT,0,6,g,27,0
10001246,8,PA,0,10,e,33,0
10001247,5,OH,0,11,e,25,0
10001248,9,PA,1,4,e,28,0
10001249,3,OR,1,10,d,39,0
10001250,5,PA,0,9,e,41,0
10001251,5,MD,1,19,g,75,0
10001252,7,PA,0,42,a,44,0
10001253,8,NY,1,2,f,68,0
10001254,4,NY,1,2,f,61,0
10001255,6,CO,0,17,d,36,0
10001256,7,IN,1,7,e,66,0
10001257,9,IN,1,11,f,52,0
10001258,3,UT,1,5,f,23,0
10001259,9,PA,1,10,e,75,1
10001260,5,WA,1,5,e,51,0
10001261,8,NY,0,7,c,50,0
10001263,8,FL,1,3,f,69,1
10001264,7,OK,1,13,h,68,0
10001265,8,PA,1,7,e,38,0
10001266,9,ID,1,20,c,24,0
10001268,6,MD,0,3,f,45,0
10001270,7,PA,0,1,f,27,0
10001271,5,WA,0,9,c,52,0
10001272,11,FL,0,7,d,52,0
10001273,4,AL,0,7,d,48,0
10001275,7,OH,1,9,e,75,0
10001276,5,UT,0,1,g,24,0
10001277,4,FL,1,4,e,44,1
10001279,7,UT,1,16,e,59,0
10001280,6,KS,1,13,e,27,0
10001281,9,MD,0,5,d,24,0
10001284,8,MS,1,2,g,39,0
10001285,5,FL,1,17,e,70,0
10001286,9,GA,0,2,e,25,0
10001287,8,TN,0,11,e,58,0
10001288,4,NY,0,2,g,44,1
10001290,9,FL,1,1,h,67,1
10001291,4,PA,1,1,g,61,0
10001293,7,WI,1,14,c,75,1
10001296,9,AL,1,18,d,53,0
10001297,8,FL,1,1,f,46,1
10001301,10,NV,0,6,f,32,0
10001302,5,NY,0,6,g,60,1
10001303,6,NY,0,13,d,27,1
10001304,8,WA,1,9,f,48,0
10001308,7,KS,0,2,h,54,0
10001310,4,IA,1,8,g,41,0
10001313,6,NY,1,2,d,37,0
10001314,7,PA,1,5,f,48,1
10001317,6,NY,1,6,g,42,1
10001318,4,NY,1,5,e,75,0
10001319,10,FL,1,9,f,72,1
10001320,7,AR,0,3,f,25,0
10001321,7,PA,0,8,d,33,0
10001322,6,MD,1,1,e,22,0
10001323,6,NE,1,11,e,38,0
10001324,6,NY,0,6,f,27,0
10001325,10,NV,1,9,d,63,0
10001327,5,OH,1,3,e,25,0
10001328,8,PA,0,5,g,42,0
10001329,4,PA,0,9,f,52,1
10001330,9,CO,1,6,d,41,1
10001331,8,AR,1,1,e,26,0
10001333,3,NY,1,5,g,72,1
10001334,8,PA,0,7,d,24,0
10001339,7,GA,0,10,d,39,0
10001340,6,MD,1,13,e,40,0
10001342,5,CO,0,10,f,23,0
10001344,7,FL,0,6,e,21,0
10001347,7,FL,1,2,e,28,0
10001348,5,ND,0,11,e,48,0
10001349,8,NM,0,8,f,39,0
10001350,8,OK,1,10,f,61,1
10001352,6,PA,1,7,f,40,1
10001353,10,CO,0,14,f,48,0
10001355,8,MD,0,3,e,65,0
10001357,5,PA,0,10,f,46,0
10001358,7,WI,1,15,d,50,0
10001359,6,GA,1,9,f,59,0
10001361,4,WA,0,6,f,60,0
10001366,5,IN,1,19,d,75,0
10001369,7,FL,1,7,h,58,1
10001370,6,NY,1,13,d,59,1
10001371,8,AR,0,15,e,34,0
10001372,6,ID,1,1,f,37,0
10001373,11,OH,1,2,f,51,1
10001375,7,PA,1,9,f,26,1
10001376,6,NY,1,3,e,75,0
10001379,4,FL,1,3,d,57,0
10001380,9,FL,1,10,e,45,1
10001381,8,NH,1,7,d,55,0
10001382,10,NY,0,1,g,75,1
10001385,7,IN,1,18,e,27,0
10001386,8,WI,0,11,d,60,0
10001389,6,MO,1,1,f,59,1
10001390,7,TN,1,14,f,57,0
10001391,6,IN,1,9,f,29,0
10001395,4,NY,1,8,h,63,1
10001396,8,NM,0,17,e,42,1
10001397,5,MS,1,1,e,67,1
10001398,8,IN,0,15,d,22,0
10001401,6,CO,1,15,f,61,0
10001403,6,IN,1,8,g,26,0
10001405,11,FL,0,2,h,53,0
10001407,6,NY,1,1,f,36,0
10001408,5,MD,0,18,e,44,0
10001409,5,MO,1,7,h,26,0
10001412,10,TN,1,11,e,23,0
10001413,3,OK,1,13,c,51,0
10001416,6,CO,1,9,f,60,0
10001417,9,OR,1,11,f,54,1
10001419,6,AR,0,11,e,49,0
10001420,8,MO,0,1,f,25,0
10001421,9,FL,1,3,e,72,0
10001422,8,MS,0,14,c,66,0
10001423,5,PA,1,4,d,25,0
10001424,11,PA,0,10,g,51,0
10001425,5,CO,0,10,e,39,0
10001427,3,FL,1,10,g,63,1
10001428,7,OH,0,15,d,21,0
10001429,4,TN,0,13,d,43,0
10001431,9,MS,1,7,e,39,0
10001432,9,FL,0,8,c,75,1
10001433,10,RI,1,17,c,69,0
10001434,5,FL,1,3,g,73,1
10001435,9,NY,0,3,e,30,0
10001436,5,PA,0,4,e,31,0
10001439,8,PA,0,47,a,29,0
10001443,5,PA,0,8,e,56,0
10001444,10,OH,1,1,f,31,0
10001445,9,CO,1,17,c,37,1
10001447,4,AL,1,6,g,26,0
10001448,6,CT,1,1,g,49,0
10001449,6,IN,0,7,e,34,0
10001450,7,OK,0,19,e,51,0
10001452,10,NV,1,9,e,70,0
10001453,9,OH,0,18,e,21,0
10001455,7,NY,1,7,d,60,0
10001456,4,PA,0,11,c,30,0
10001457,6,FL,1,7,g,65,0
10001459,3,PA,1,12,f,75,0
10001460,9,FL,1,15,h,48,1
10001461,5,FL,1,2,d,26,0
10001462,10,FL,1,7,g,70,0
10001463,9,NM,1,6,c,58,0
10001464,9,FL,0,9,f,39,0
10001467,9,FL,0,6,d,59,0
10001468,7,FL,0,7,d,37,0
10001470,6,FL,1,1,g,44,0
10001472,8,AL,0,1,d,36,0
10001473,6,NY,1,1,f,71,0
10001477,3,OH,1,18,e,35,0
10001478,7,NY,1,9,e,49,0
10001481,6,PA,1,19,e,41,0
10001486,9,CO,0,6,e,54,0
10001488,6,DE,1,1,h,24,0
10001490,10,PA,0,6,d,21,0
10001491,4,AL,0,6,e,25,0
10001492,6,OH,1,1,e,23,0
10001493,8,WA,0,12,e,33,1
10001494,9,WA,1,5,g,41,1
10001495,5,OR,1,14,e,59,0
10001496,6,WA,1,4,g,41,0
10001498,7,KY,1,13,d,46,0
10001499,6,PA,0,9,g,23,0
10001500,6,AL,1,2,e,41,1
10001501,9,NY,1,5,h,58,1
10001503,7,UT,0,9,e,32,1
10001506,8,MD,0,1,d,28,1
10001508,5,OK,1,11,e,75,1
10001510,7,WI,0,5,e,26,0
10001511,6,NY,0,31,g,65,0
10001512,6,NY,0,1,f,22,0
10001514,9,IN,0,6,e,34,0
10001516,8,IN,1,8,g,23,0
10001517,5,FL,1,1,g,53,0
10001518,4,NY,0,26,c,36,1
10001519,10,FL,1,6,e,75,1
10001520,7,OH,0,7,e,27,0
10001522,5,NY,1,1,f,30,0
10001524,6,WA,1,5,f,62,0
10001526,8,FL,1,6,g,66,0
10001527,6,AL,1,5,f,23,0
10001528,4,NY,1,8,e,66,0
10001529,6,AL,1,9,f,53,1
10001531,3,CT,0,3,e,67,0
10001533,11,FL,0,2,e,24,0
10001536,5,PA,0,16,d,45,0
10001537,8,IN,1,11,e,68,0
10001539,5,IN,0,7,e,32,0
10001540,8,KY,0,7,f,48,0
10001541,6,FL,1,1,h,34,0
10001550,8,FL,0,6,e,23,0
10001552,8,MD,0,3,f,45,0
10001554,8,OR,0,12,d,26,0
10001556,8,MD,1,5,e,75,0
10001557,8,NM,1,12,e,75,1
10001558,6,OH,1,1,f,60,1
10001559,8,PA,1,10,f,47,0
10001561,4,NY,0,7,g,25,0
10001562,9,CO,1,8,d,47,0
10001564,8,NY,0,13,g,59,1
10001565,6,NY,1,14,f,58,0
10001567,8,WA,0,10,f,30,0
10001570,4,FL,0,3,f,75,0
10001571,10,SD,0,8,e,24,1
10001572,10,OH,0,7,e,30,0
10001573,8,CO,0,7,f,46,0
10001574,9,CO,1,3,i,44,1
10001576,7,NY,1,19,d,49,1
10001577,7,FL,0,1,e,28,0
10001579,3,AR,1,10,e,75,0
10001580,6,ME,1,11,g,40,1
10001584,7,OK,0,13,f,24,0
10001588,6,MD,0,10,e,64,1
10001589,5,NY,0,17,e,29,0
10001590,5,IN,1,21,g,57,0
10001594,6,NY,0,7,g,35,0
10001595,3,OK,0,14,f,20,0
10001596,6,CT,0,8,g,34,0
10001598,4,KY,0,11,f,23,0
10001599,4,OH,0,7,e,43,0
10001601,6,MS,0,11,d,23,0
10001602,7,NY,1,0,g,70,0
10001604,6,FL,1,2,f,44,0
10001605,9,FL,1,10,e,73,1
10001607,6,OH,0,15,d,46,0
10001608,8,MD,1,3,h,55,0
10001611,7,RI,0,7,e,23,0
10001612,8,OR,0,13,d,51,0
10001614,9,PA,1,4,e,59,1
10001615,8,MD,1,17,e,33,0
10001616,9,FL,1,3,f,73,1
10001618,6,OK,0,16,h,34,0
10001619,5,PA,0,8,e,57,0
10001621,7,NY,0,16,f,24,0
10001623,4,UT,0,9,g,29,0
10001624,5,TN,1,6,d,60,0
10001626,9,WA,1,2,f,64,0
10001628,11,FL,1,2,f,66,1
10001630,6,FL,1,10,g,42,1
10001631,10,FL,1,7,g,61,0
10001632,9,FL,1,6,d,75,1
10001633,9,IN,0,13,e,32,0
10001634,8,WI,0,11,d,53,0
10001635,7,OH,1,5,c,26,0
10001636,6,NY,0,7,f,39,1
10001637,6,OH,1,8,g,53,0
10001639,6,NY,0,12,f,37,0
10001640,4,FL,1,6,f,44,0
10001644,8,OR,0,15,d,48,0
10001645,6,FL,0,1,e,25,0
10001648,8,NH,0,12,e,19,0
10001650,8,FL,0,11,e,57,0
10001651,8,NV,0,12,e,66,0
10001653,9,OH,1,13,e,65,0
10001654,8,IN,1,11,d,53,0
10001655,7,AL,0,10,d,24,0
10001657,8,UT,0,1,h,28,0
10001660,7,OK,0,9,e,21,0
10001661,11,MS,1,2,e,30,0
10001662,8,MD,1,3,f,48,0
10001663,8,MD,1,18,e,37,0
10001666,4,NV,1,8,f,73,1
10001667,9,WA,1,11,f,52,0
10001669,7,FL,1,12,e,75,0
10001672,6,OH,1,1,d,67,0
10001673,4,FL,1,12,h,68,0
10001674,5,OH,0,16,d,63,0
10001675,5,OK,1,7,c,75,0
10001676,6,NY,1,9,h,75,0
10001677,8,NY,0,14,g,27,0
10001678,9,FL,1,2,e,73,0
10001679,7,FL,1,3,e,66,1
10001682,9,FL,0,10,f,65,0
10001683,9,FL,1,12,e,47,0
10001684,9,WV,0,13,f,38,1
10001687,6,NY,1,1,e,26,0
10001688,5,OH,0,14,d,57,0
10001689,7,MD,1,13,d,37,0
10001690,9,TN,0,12,f,24,0
10001691,6,MD,1,6,e,66,0
10001692,7,FL,1,8,f,45,1
10001693,4,FL,1,1,g,75,1
10001695,7,UT,1,9,e,32,0
10001696,8,NY,0,8,e,23,0
10001698,7,PA,0,4,d,29,0
10001702,8,OH,1,11,e,51,0
10001704,5,KY,0,1,d,22,0
10001705,6,FL,0,24,d,24,0
10001709,7,KY,1,14,e,43,0
10001710,6,ME,1,8,f,72,1
10001713,3,FL,1,10,g,55,1
10001714,4,NY,1,6,e,50,0
10001720,7,NY,0,16,c,45,0
10001721,8,NY,1,4,h,22,0
10001723,7,FL,0,1,h,28,0
10001724,4,TN,0,12,e,59,0
10001725,9,IN,1,1,f,57,1
10001726,6,CT,0,9,e,45,0
10001727,4,NY,1,28,e,75,1
10001728,9,WV,0,7,e,30,0
10001729,5,PA,0,5,d,70,0
10001730,8,NY,0,7,g,26,0
10001731,6,UT,0,6,f,53,0
10001732,5,UT,1,6,f,30,1
10001734,4,NY,0,6,d,42,1
10001735,9,CT,1,9,e,43,0
10001737,9,TN,1,14,e,65,0
10001738,7,PA,0,6,e,28,0
10001739,6,IN,1,1,f,33,0
10001740,9,MT,0,17,e,27,0
10001741,9,FL,1,8,g,74,0
10001743,9,NV,0,14,g,42,0
10001744,5,GA,0,7,e,57,1
10001745,8,OR,0,12,d,21,0
10001748,4,PA,0,8,g,48,0
10001749,4,OH,0,5,f,57,0
10001751,9,PA,1,11,f,75,1
10001752,8,FL,1,7,e,56,0
10001753,4,CO,0,8,e,21,0
10001755,6,MS,0,7,f,22,0
10001756,7,MS,1,2,f,51,1
10001757,7,AR,1,4,g,41,0
10001758,4,PA,1,3,g,56,0
10001759,9,MO,0,16,f,64,0
10001760,8,MD,0,13,e,40,1
10001763,4,PA,1,6,f,75,0
10001764,4,FL,1,12,e,38,0
10001765,8,NY,1,7,f,32,1
10001766,8,PA,1,5,f,75,1
10001767,3,PA,1,14,e,69,0
10001768,11,NH,0,7,d,32,0
10001769,9,AL,1,7,g,52,0
10001772,9,IN,1,6,e,23,0
10001773,3,IN,1,16,e,60,1
10001774,8,MO,0,10,f,64,0
10001776,11,NY,0,1,d,27,0
10001778,8,PA,1,3,h,37,0
10001779,5,NY,1,9,f,54,1
10001781,6,PA,0,12,e,24,0
10001783,5,CT,1,14,d,58,0
10001785,8,MD,0,1,g,24,0
10001789,8,MD,0,8,f,57,0
10001790,6,WI,0,8,d,26,0
10001792,6,PA,1,6,f,75,0
10001795,3,AL,1,26,c,48,1
10001796,5,FL,1,22,d,75,0
10001797,5,CT,0,9,e,24,0
10001798,7,NY,1,4,e,30,0
10001799,6,CT,0,5,e,75,1
10001800,7,CT,1,1,g,28,0
10001801,9,OH,0,4,d,33,0
10001803,8,OH,0,9,e,19,0
10001804,7,AL,0,2,f,24,0
10001805,7,AL,1,15,f,31,1
10001806,8,FL,1,10,e,70,1
10001807,10,TN,0,1,e,22,0
10001810,6,FL,0,9,f,54,0
10001811,6,ID,0,25,d,75,0
10001813,8,PA,0,2,e,45,0
10001815,7,ID,1,1,g,66,0
10001817,4,MT,1,11,f,40,0
10001818,4,NY,1,13,f,75,1
10001819,7,FL,1,8,e,59,0
10001820,6,KY,1,11,f,51,0
10001821,8,CT,1,13,d,75,0
10001822,9,NY,1,2,f,68,0
10001828,8,DE,1,12,e,75,0
10001829,4,FL,1,9,h,74,0
10001831,7,UT,1,17,c,44,1
10001834,8,NY,1,4,g,53,0
10001835,9,PA,1,1,d,25,0
10001836,6,IN,1,17,d,62,1
10001837,3,MD,0,18,e,22,0
10001838,8,FL,1,10,e,42,0
10001839,8,ME,0,12,e,50,0
10001840,7,NY,0,1,e,24,0
10001842,4,AL,1,7,e,52,0
10001845,9,MD,0,4,d,26,0
10001846,5,IN,0,6,d,26,0
10001847,10,FL,1,2,g,41,0
10001850,6,OR,0,8,e,64,0
10001851,5,AR,1,6,e,75,0
10001853,5,IN,1,19,g,75,0
10001854,10,PA,0,4,e,64,1
10001855,3,FL,1,20,e,75,1
10001856,7,OK,1,10,d,29,0
10001857,8,MD,0,10,e,75,1
10001858,5,PA,1,14,e,70,0
10001859,7,PA,1,1,e,32,0
10001860,9,MO,0,13,d,25,0
10001862,9,RI,0,1,d,22,0
10001864,9,NY,1,3,f,58,1
10001866,6,TN,0,1,f,30,0
10001868,8,CT,0,6,f,32,0
10001870,9,FL,1,10,f,40,1
10001871,8,DC,0,12,f,55,0
10001872,8,NY,1,2,e,64,0
10001873,3,CO,1,8,f,57,0
10001874,7,CO,0,5,d,41,0
10001876,7,WA,1,11,e,60,0
10001878,9,PA,0,10,f,41,0
10001879,6,PA,0,1,e,47,0
10001881,5,TN,0,2,e,29,0
10001882,9,IN,0,16,f,59,0
10001884,8,MD,0,4,f,41,1
10001886,5,WV,1,9,g,72,1
10001893,4,NY,0,11,h,20,0
10001894,9,FL,0,8,e,20,0
10001896,7,UT,1,20,f,75,0
10001897,4,FL,1,10,e,65,1
10001898,6,ME,1,11,f,27,0
10001901,8,OK,0,7,e,25,0
10001902,8,TN,0,12,g,60,0
10001904,7,OH,0,6,e,23,0
10001905,6,NY,0,7,d,61,0
10001906,5,PA,0,13,e,29,0
10001907,9,DE,0,2,e,75,0
10001908,9,OR,0,11,f,26,0
10001909,8,OH,1,9,f,30,0
10001910,6,KY,1,13,h,51,0
10001911,3,IN,0,26,c,48,0
10001913,3,FL,1,1,d,60,0
10001914,8,WA,0,11,e,65,0
10001915,3,WA,1,1,f,44,0
10001916,3,IN,1,6,e,23,0
10001918,3,FL,1,5,f,67,0
10001919,4,KY,0,16,d,60,0
10001920,9,KS,0,1,g,46,1
10001921,7,NM,1,14,g,53,0
10001922,6,NY,1,11,e,37,0
10001923,6,IN,0,9,e,31,0
10001927,6,PA,1,12,f,34,0
10001928,10,PA,0,14,e,43,0
10001929,7,NY,1,13,c,66,0
10001931,6,OH,1,9,g,49,0
10001933,9,FL,1,1,e,41,0
10001935,4,FL,1,3,f,74,0
10001936,8,PA,0,13,d,56,0
10001937,6,NY,1,2,g,75,1
10001940,7,TN,0,5,g,42,0
10001942,8,FL,1,16,g,47,1
10001943,10,FL,1,6,e,61,0
10001944,8,OK,1,15,e,48,1
10001945,9,WV,1,15,h,64,0
10001946,10,DE,0,8,e,26,0
10001948,6,DE,1,9,g,27,0
10001949,6,MS,1,3,h,64,0
10001951,9,NY,1,8,e,48,0
10001953,6,FL,1,2,f,48,0
10001955,9,FL,1,5,f,37,1
10001958,6,WI,1,8,f,62,0
10001960,8,PA,1,11,e,52,0
10001962,9,NM,1,13,f,75,0
10001963,5,CO,1,2,g,41,0
10001965,8,KY,1,1,g,39,0
10001967,9,MD,0,6,f,22,0
10001968,5,CO,1,2,e,27,0
10001969,10,ME,0,11,f,25,0
10001970,8,MD,0,15,f,24,0
10001972,5,FL,0,10,f,25,0
10001973,7,PA,1,10,e,41,0
10001975,8,IN,0,7,d,23,0
10001976,11,OR,1,10,d,75,1
10001977,4,OH,0,6,d,25,0
10001978,8,PA,0,2,d,36,0
10001979,6,NY,1,3,d,43,1
10001980,6,MD,0,10,c,27,0
10001981,5,NY,1,7,f,34,0
10001982,7,FL,0,8,f,56,0
10001983,5,AR,0,8,d,21,0
10001984,6,MD,0,11,g,31,0
10001985,10,ME,0,15,f,25,0
10001986,11,FL,1,9,f,54,0
10001987,8,WI,0,7,e,37,0
10001988,9,IN,0,16,e,45,1
10001989,6,FL,1,1,f,55,1
10001991,9,CO,1,20,e,70,0
10001992,7,NV,1,4,f,75,1
10001994,8,NH,1,4,e,35,0
10001998,8,UT,1,20,d,75,1
10002000,8,FL,1,2,f,60,0
10002002,7,NY,1,7,g,49,0
10002003,4,NY,0,5,g,58,0
10002004,7,FL,1,5,h,27,0
10002005,6,WV,1,23,c,29,0
10002006,6,FL,1,14,d,61,0
10002007,7,FL,1,5,i,42,1
10002008,8,WA,1,2,f,54,0
10002009,10,IN,0,1,e,37,0
10002011,9,MO,0,12,d,21,0
10002012,7,NY,1,5,e,27,0
10002014,4,FL,1,1,g,62,1
10002015,8,FL,1,1,e,75,0
10002016,4,KY,0,3,h,21,0
10002019,8,IA,1,9,e,57,1
10002024,4,PA,1,10,h,47,0
10002028,8,AL,1,15,f,34,0
10002029,6,OR,0,7,e,25,0
10002030,8,OK,1,3,e,28,0
10002032,4,FL,1,2,e,43,0
10002033,4,NY,1,13,g,58,0
10002034,9,FL,1,12,e,52,0
10002036,10,FL,0,6,f,33,0
10002037,7,FL,0,20,d,75,0
10002040,4,FL,1,13,d,75,0
10002041,4,PA,1,13,d,50,1
10002042,9,NY,0,4,e,48,1
10002043,8,MD,0,6,g,38,0
10002045,4,ME,1,11,g,46,1
10002048,8,NV,1,1,f,39,0
10002050,5,AR,0,6,e,27,0
10002051,7,WA,0,7,e,37,0
10002053,6,IN,1,13,e,75,0
10002055,6,IN,0,8,e,22,0
10002058,8,PA,1,10,e,51,1
10002059,8,PA,1,3,e,59,1
10002061,6,PA,1,16,e,54,1
10002063,4,NE,1,2,f,30,1
10002064,7,FL,1,2,g,55,1
10002065,6,RI,0,10,f,20,0
10002066,9,NY,1,6,f,66,0
10002067,4,CT,0,8,f,26,0
10002068,7,NY,1,11,f,31,0
10002069,9,TN,0,3,e,38,0
10002070,4,NH,1,14,c,51,0
10002071,4,UT,0,5,d,27,1
10002072,5,WV,1,6,e,65,0
10002074,6,NY,0,4,g,25,0
10002076,8,FL,1,3,e,70,0
10002078,7,FL,1,7,h,75,1
10002079,9,OK,1,1,g,26,0
10002080,7,OH,0,14,g,51,0
10002082,3,NY,0,4,f,25,0
10002084,7,KY,0,1,f,24,0
10002085,5,PA,1,3,e,39,0
10002087,7,TN,1,7,d,75,1
10002088,4,KY,0,16,d,57,0
10002089,8,PA,1,10,c,27,0
10002091,10,PA,0,12,c,18,0
10002096,9,NY,1,1,f,49,0
10002100,8,OH,0,7,e,40,0
10002102,6,IN,1,5,e,46,0
10002105,6,NY,1,2,f,55,0
10002107,7,PA,1,3,f,41,0
10002109,8,NY,0,2,f,75,0
10002110,10,PA,0,10,f,52,0
10002112,9,FL,1,1,f,75,1
10002113,7,NV,1,19,c,46,0
10002114,8,NY,1,1,f,74,1
10002115,7,MD,1,14,f,63,0
10002116,8,CT,1,16,d,27,1
10002117,6,NV,0,11,e,40,1
10002118,3,MD,0,1,f,37,0
10002120,6,AR,0,2,f,51,0
10002123,6,GA,1,2,g,51,0
10002124,7,OH,0,9,f,44,0
10002125,6,OH,0,10,g,33,0
10002127,8,MT,0,11,e,53,1
10002131,5,PA,1,1,d,61,0
10002133,9,MO,1,6,e,66,0
10002134,6,FL,1,10,h,57,0
10002135,6,MS,1,1,e,75,0
10002137,4,OR,1,13,e,75,1
10002141,9,NY,1,5,d,70,1
10002142,5,WV,1,12,e,71,0
10002143,6,KY,1,5,e,53,0
10002145,9,TN,1,5,g,75,1
10002150,9,FL,0,1,e,50,1
10002154,7,GA,1,7,f,29,0
10002155,9,FL,1,2,g,63,1
10002156,8,FL,0,14,d,56,0
10002157,6,CT,1,11,f,75,0
10002160,6,FL,0,10,e,67,0
10002162,9,NH,0,8,e,29,0
10002163,7,NY,1,31,d,46,1
10002164,7,CO,1,1,g,26,0
10002165,9,DC,0,8,e,26,0
10002166,6,WI,0,1,e,56,0
10002167,8,AR,1,11,f,27,0
10002168,7,KS,1,11,d,23,0
10002170,7,PA,0,13,d,20,0
10002171,8,FL,0,4,f,26,0
10002173,6,NV,1,10,h,46,0
10002174,5,PA,0,9,e,23,0
10002175,6,CO,1,7,f,26,0
10002176,6,NY,0,7,d,24,0
10002179,8,KY,0,11,e,67,0
10002181,3,AL,1,18,d,63,1
10002182,9,MO,1,9,d,59,0
10002183,8,FL,0,6,f,74,1
10002184,6,AL,1,1,f,46,0
10002185,7,PA,1,11,g,45,0
10002186,5,CT,1,7,f,32,0
10002188,8,NV,1,37,a,51,1
10002190,8,PA,1,1,e,26,0
10002191,9,PA,1,10,g,52,1
10002192,9,NH,1,5,e,38,1
10002193,5,NY,0,3,g,42,1
10002195,7,OH,0,12,f,24,1
10002196,5,NY,0,16,e,42,1
10002197,9,WI,1,19,e,26,0
10002198,5,PA,1,6,f,42,0
10002199,7,PA,1,4,e,53,0
10002200,7,CO,0,1,g,32,1
10002203,8,CO,1,5,f,40,1
10002206,8,IA,0,7,d,29,0
10002207,5,MO,1,2,g,52,0
10002208,9,NY,1,1,f,38,0
10002209,7,CT,1,9,g,72,0
10002212,6,WA,0,9,g,33,0
10002215,7,PA,1,7,h,70,0
10002216,4,NY,0,9,e,24,0
10002217,7,FL,1,1,e,30,0
10002218,10,NY,0,9,e,27,0
10002219,9,PA,0,5,e,27,0
10002220,4,GA,1,13,g,75,0
10002221,4,TN,1,13,e,62,0
10002222,8,WI,1,11,e,40,1
10002224,8,FL,1,1,f,59,1
10002225,7,MD,0,2,g,44,1
10002227,7,ME,0,15,d,30,0
10002228,8,MD,0,7,e,32,0
10002231,8,OH,0,13,d,24,0
10002234,4,FL,1,8,c,72,1
10002235,6,OR,0,6,e,51,0
10002236,7,WA,0,7,e,71,0
10002237,5,MD,0,11,d,55,0
10002241,6,NY,0,3,g,46,0
10002245,9,FL,1,5,d,63,0
10002246,6,AL,1,2,g,37,0
10002250,5,WA,0,10,e,26,0
10002251,4,NY,1,2,e,75,1
10002253,4,NY,1,3,e,75,0
10002254,5,RI,0,9,f,26,0
10002255,10,FL,1,7,f,46,0
10002258,7,UT,1,19,e,75,1
10002261,4,WA,0,4,g,24,0
10002263,7,MS,0,12,e,23,0
10002265,11,FL,0,3,d,35,0
10002266,7,MD,0,6,f,26,0
10002267,6,AL,0,11,f,33,0
10002269,6,OH,1,1,e,55,0
10002270,6,IN,1,4,e,51,0
10002271,9,GA,1,6,d,25,1
10002273,9,IN,1,2,e,31,0
10002274,3,NY,0,4,f,20,0
10002279,9,CO,0,5,f,26,0
10002281,10,NY,1,1,f,56,0
10002282,5,IN,0,3,g,44,0
10002283,10,NY,0,1,h,32,0
10002285,4,NY,1,5,f,48,1
10002286,8,ME,0,8,e,59,0
10002287,8,OH,1,3,f,35,0
10002289,3,NY,1,1,f,30,0
10002291,8,OH,1,11,e,50,1
10002293,9,NY,1,8,e,35,0
10002294,8,CT,1,8,g,63,0
10002295,6,TN,1,7,g,29,1
10002298,7,NH,1,9,f,63,1
10002302,9,NY,1,8,d,66,1
10002303,5,PA,0,20,d,70,0
10002305,4,GA,1,13,g,51,0
10002306,9,CT,1,0,g,66,0
10002307,10,WI,1,9,f,28,1
10002309,6,CO,0,14,f,52,0
10002310,5,UT,0,8,f,58,0
10002312,8,NY,1,1,h,64,1
10002313,5,WI,0,8,d,51,0
10002314,9,UT,0,5,e,23,0
10002315,4,NY,0,10,d,25,0
10002317,6,FL,0,10,e,28,0
10002319,7,NY,0,11,f,40,0
10002320,4,FL,0,3,d,75,1
10002321,6,FL,0,1,e,41,0
10002322,4,WI,1,7,g,46,1
10002324,9,CO,1,11,f,43,0
10002325,6,CT,0,1,e,27,0
10002326,4,PA,0,2,f,63,0
10002327,4,PA,0,10,c,19,0
10002330,6,MD,1,5,g,30,0
10002331,10,MO,0,4,f,31,1
10002332,6,OH,1,11,e,31,0
